STATE_CODE,SHRP_ID,YEAR,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT,MRI_BEFORE,MRI_AFTER,MAINTENANCE,DAYS_SINCE_MAINTENANCE,Added_Thickness,AADTT
12,1370,1998,26,43.2,False,False,False,690.9,1.4722000002861022,2.420899987220764,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",215,0.0,2416
12,4101,1991,25,30.5,False,False,False,619.8,2.2210999965667724,0.5224000066518784,Asphalt Concrete Overlay,329,114.3,756
12,4106,2002,16,208.3,False,False,False,810.3,1.0326000094413756,0.8869999945163727,"Surface Treatment, Single Layer, Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",145,7.6,23902
12,4135,1991,21,40.6,False,False,False,480.0,2.0188000202178955,0.5220999985933303,"Surface Treatment, Single Layer",8,10.2,19832
12,4136,1991,21,53.3,False,False,False,551.1,3.134600019454956,0.5986000061035156,"Surface Treatment, Single Layer",10,10.2,21226
12,4137,1991,21,68.6,False,False,False,751.8000000000001,1.7452000260353089,0.4483999997377396,"Surface Treatment, Single Layer",10,12.7,39492
12,4154,1990,21,30.5,False,False,False,251.5,1.5871999859809875,1.857099986076355,Manual Premix Spot Patch (hand spreading and compacting with roller),50,0.0,4706
12,4154,1992,23,30.5,False,False,False,251.5,1.9985999941825867,1.8932000160217288,Manual Premix Spot Patch (hand spreading and compacting with roller),355,0.0,4892
12,4154,1994,25,30.5,False,False,False,251.5,1.8932000160217288,2.598399984836578,"Manual Premix Spot Patch (hand spreading and compacting with roller), Machine Premix Patch (placing premix with paver roller)",74,0.0,5127
12,A320,1990,17,61.0,False,False,False,619.8,0.7185999989509582,0.8988999962806702,Slurry Seal Coat,323,5.1,2823
12,A330,1990,17,66.0,False,False,False,624.8,0.8702000021934508,0.9040000021457671,Crack Sealing,324,0.0,2823
12,A350,1990,17,63.5,False,False,False,622.3,0.9785000085830688,1.0607000052928923,Aggregate Seal Coat,323,7.6,2823
12,A351,1990,17,63.5,False,False,False,622.3,0.9041999936103822,1.036900007724762,"Surface Treatment, Double Layer ",81,10.2,2823
12,A352,1990,17,63.5,False,False,False,622.3,0.8835000038146972,0.9739000022411346,Aggregate Seal Coat,133,5.1,2823
12,B310,1990,17,78.7,False,False,False,754.3000000000001,0.9489000022411348,0.8570000052452087,Asphalt Concrete Overlay,134,30.5,8639
12,B320,1990,17,83.8,False,False,False,759.4,1.0104999899864198,1.176599991321564,Slurry Seal Coat,321,7.6,8639
12,B321,1990,17,78.7,False,False,False,754.3000000000001,0.9009999930858612,0.8069000005722047,Slurry Seal Coat,100,10.2,8639
12,B330,1990,17,78.7,False,False,False,754.3,0.9758000075817108,1.028600013256073,Crack Sealing,321,0.0,8639
12,B350,1990,17,81.3,False,False,False,756.9,1.2705000042915344,1.2488999962806702,Aggregate Seal Coat,321,10.2,8639
12,B351,1990,17,86.4,False,False,False,762.0,0.9098999977111816,1.0023000061511993,"Surface Treatment, Double Layer ",113,12.7,8639
12,B352,1990,17,83.8,False,False,False,759.4,0.8541000008583068,0.9675999879837036,Aggregate Seal Coat,110,2.5,8639
12,B360,1990,17,76.2,False,False,False,751.8000000000001,0.8598000049591065,1.4842999935150147,Asphalt Concrete Overlay,134,40.6,8639
12,C310,1990,21,30.5,False,False,False,254.0,1.8319000005722048,0.9187999963760376,Asphalt Concrete Overlay,227,35.6,4706
12,C320,1990,21,35.6,False,False,False,259.1,1.879200005531311,1.260900008678436,Slurry Seal Coat,322,5.1,4706
12,C321,1990,21,33.0,False,False,False,256.5,1.0098999857902526,1.1634999990463255,Slurry Seal Coat,78,10.2,4706
12,C321,1992,23,43.2,False,False,False,266.7,1.0062999844551086,1.2411999940872191,"Patch Pot Holes - Hand Spread, Compacted with Truck",113,0.0,4892
12,C330,1990,21,33.0,False,False,False,256.5,1.254700005054474,1.3212999939918515,Crack Sealing,323,0.0,4706
12,C330,1991,22,33.0,False,False,False,256.5,1.3212999939918515,1.2442999958992005,"Patch Pot Holes - Hand Spread, Compacted with Truck",67,0.0,4788
12,C330,1992,23,33.0,False,False,False,256.5,1.2442999958992005,1.379100000858307,"Patch Pot Holes - Hand Spread, Compacted with Truck",113,0.0,4892
12,C350,1990,21,33.0,False,False,False,256.5,1.0928000152111053,1.2580999970436095,Aggregate Seal Coat,322,7.6,4706
13,1001,1990,5,205.7,False,False,False,424.1,0.8022000074386597,0.8197000026702881,AC Shoulder Replacement,342,0.0,1988
13,1031,1994,14,284.5,False,False,False,508.0,0.9898999989032744,1.4461176500600923,Crack Sealing,258,0.0,2236
13,1031,1996,16,284.5,False,False,False,508.0,1.4461176500600923,0.589050006866455,"Grinding Surface, Surface Treatment, Single Layer",85,2.6,2825
13,4096,1999,15,104.1,False,True,False,264.1,0.951499992609024,0.8424000084400177,"Aggregate Seal Coat, Hot-Mix Recycled Asphalt Concrete Overlay",123,43.2,1615
13,4119,1992,15,66.0,False,True,False,833.1,0.9768999934196472,0.945600003004074,"Patch Pot Holes - Hand Spread, Compacted with Truck",339,0.0,89595
13,4420,1992,9,116.9,False,True,False,317.6,1.7792999744415283,0.7741999924182892,Asphalt Concrete Overlay,15,45.7,4363
16,1001,1997,25,94.0,False,False,False,327.7,1.646000015735626,1.068699985742569,Aggregate Seal Coat,49,5.1,6384
16,1001,1999,27,99.1,False,False,False,332.8,1.9152999997138973,1.3891999959945678,Asphalt Concrete Overlay,305,30.5,6815
16,1007,1997,26,91.5,False,False,False,584.3000000000001,1.40900000333786,0.8824000060558319,"Asphalt Concrete Overlay, Aggregate Seal Coat",313,94.0,4791
16,1007,2005,34,185.5,False,False,False,678.3000000000001,0.8416000068187713,0.8519999921321869,"Surface Treatment, Single Layer",142,5.1,5804
16,1009,1991,18,269.2,False,False,False,502.9,1.5606000065803527,0.9392000019550324,Aggregate Seal Coat,23,15.2,6965
16,1010,1996,28,276.9,False,False,False,414.1,1.6196000099182128,1.7521333336830138,"Patch Pot Holes - Hand Spread, Compacted with Truck",70,0.0,7430
16,1020,1992,7,96.5,False,False,False,617.2,0.7203999936580658,0.6892000079154968,Crack Sealing,235,0.0,1044
16,1020,2007,22,96.5,False,False,False,617.2,0.7499999940395355,0.7864999949932099,"Patch Pot Holes - Hand Spread, Compacted with Truck",273,0.0,3597
16,1020,2010,25,96.5,False,False,False,617.2,0.8513000071048736,0.585099995136261,Asphalt Concrete Overlay,123,61.0,4522
16,6027,1990,31,142.20000000000002,False,False,False,629.9000000000001,1.309100019931793,1.373799991607666,Aggregate Seal Coat,34,10.2,9384
16,9032,1994,8,152.5,True,False,False,744.3,1.889400029182434,1.8526000142097476,Aggregate Seal Coat,324,10.2,1933
16,9032,2001,15,162.70000000000002,True,False,False,754.5,2.09539999961853,2.147100007534027,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,0.0,3577
16,9034,2001,14,233.7,False,False,False,711.2,1.8159000158309933,1.8870999813079836,Aggregate Seal Coat,365,7.6,3586
16,9034,2010,23,241.3,False,False,False,718.8,2.367999994754791,1.6658000111579896,Mill Off AC and Overlay with AC ,57,20.3,6529
16,A310,1990,5,101.6,False,False,False,622.3,0.6572000086307526,0.8186249881982803,Asphalt Concrete Overlay,49,25.4,825
16,A320,1990,5,109.2,False,False,False,629.9,0.603800004720688,0.7040000036358833,Slurry Seal Coat,63,5.1,825
16,A330,1990,5,109.2,False,False,False,629.9,0.5732999980449676,0.5618749968707561,Crack Sealing,63,0.0,825
16,A350,1990,5,106.7,False,False,False,627.4,0.6212999999523163,0.6655000001192093,Aggregate Seal Coat,63,5.1,825
16,B310,1990,6,137.1,False,False,False,271.7,1.237999987602234,1.049399983882904,Asphalt Concrete Overlay,11,27.9,2708
16,B320,1990,6,134.6,False,False,False,269.2,1.224900019168854,1.2550999999046326,Slurry Seal Coat,65,2.5,2708
16,B330,1990,6,134.6,False,False,False,269.2,1.305299997329712,1.2871999979019164,Crack Sealing,61,0.0,2708
16,B350,1990,6,137.1,False,False,False,271.7,1.3452999949455262,1.3570000052452087,Aggregate Seal Coat,61,5.1,2708
16,C310,1990,22,261.7,False,False,False,398.9,1.1003000140190125,0.9564999997615814,Asphalt Concrete Overlay,11,30.5,5062
16,C320,1990,22,284.5,False,False,False,421.69999999999993,1.4654000043869018,1.6160000085830688,Slurry Seal Coat,66,5.1,5062
16,C330,1990,22,261.6,False,False,False,398.8,1.169599986076355,1.187000000476837,Crack Sealing,66,0.0,5062
16,C350,1990,22,251.5,False,False,False,388.7,1.2111999988555908,1.223099982738495,Aggregate Seal Coat,66,10.2,5062
17,1002,1990,5,335.3,False,False,False,335.3,1.149500000476837,1.1810999870300294,Lane-Shoulder Longitudinal Joint Sealing,198,0.0,1279
17,A310,1990,5,287.0,False,False,True,591.8000000000001,0.8871499985456467,0.9057999968528748,Asphalt Concrete Overlay,140,12.7,1067
17,A330,1990,5,307.4,False,False,True,612.2,1.1010000109672546,1.0678000092506408,Crack Sealing,116,0.0,1067
17,A330,1994,9,307.4,False,False,True,612.2,1.0838000059127808,1.143999981880188,Crack Sealing,9,0.0,2107
17,A350,1990,5,302.3,False,False,True,607.1,0.9976999819278716,1.060199999809265,Aggregate Seal Coat,116,5.1,1067
17,B310,1990,5,342.90000000000003,False,False,False,342.90000000000003,1.2693499982357026,0.9429000079631804,Asphalt Concrete Overlay,138,30.5,1279
17,B310,1992,7,373.4,False,False,False,373.4,0.9507999956607818,1.1186999917030334,Crack Sealing,244,0.0,1867
17,B320,1990,5,322.6,False,False,False,322.6,1.553000009059906,1.741600012779236,Slurry Seal Coat,130,2.5,1279
17,B330,1990,5,335.3,False,False,False,335.3,0.962299996614456,0.9795999884605407,Crack Sealing,130,0.0,1279
17,B340,1990,5,337.90000000000003,False,False,False,337.90000000000003,0.9738000005483628,1.014200007915497,Lane-Shoulder Longitudinal Joint Sealing,198,0.0,1279
17,B350,1990,5,348.0,False,False,False,348.0,1.2300999999046325,1.2367000222206117,Aggregate Seal Coat,130,5.1,1279
18,1037,1994,12,373.4,False,False,False,373.4,2.073200011253357,0.7255999982357024,Mill Off AC and Overlay with AC ,180,43.2,2899
18,1037,1999,17,416.6,False,False,False,416.6,1.1365500003099442,1.1737000226974486,Crack Sealing,84,0.0,5192
18,1037,2011,29,454.7,False,False,False,454.7,0.7298999965190887,0.7585999965667725,Crack Sealing,331,0.0,10427
18,2008,1994,15,330.2,False,True,False,462.3,2.7955999851226805,0.7358999967575073,"AC Shoulder Restoration, Asphalt Concrete Overlay",301,40.6,14352
18,2008,2003,24,370.8,False,True,False,502.9,1.0498000025749206,0.5407000035047531,Asphalt Concrete Overlay,265,35.6,23033
18,2008,2015,36,406.4,False,True,False,538.5,0.8045999884605408,0.5183999985456467,Mill Off AC and Overlay with AC ,20,-7.6,33026
18,6012,2011,35,614.5999999999999,False,False,False,614.5999999999999,1.5106000065803526,0.7855000019073486,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",89,-5.1,52434
18,6012,2017,41,609.5,False,False,False,609.5,0.7967999935150146,0.8693000137805938,Crack Sealing,102,0.0,71864
18,A310,1991,17,388.6,False,False,False,388.6,1.906500017642975,1.4097000122070311,Asphalt Concrete Overlay,188,25.4,15970
18,A320,1990,16,388.6,False,False,False,388.6,1.6947000145912172,1.9834000229835511,Slurry Seal Coat,121,5.1,14586
18,A330,1990,16,388.6,False,False,False,388.6,1.3242999792099,1.374299991130829,Crack Sealing,121,-0.0,14586
18,A350,1990,16,388.6,False,False,False,388.6,0.9888999938964844,0.997099995613098,Aggregate Seal Coat,121,10.2,14586
19,0101,2001,10,195.6,False,False,False,1033.8,1.976799988746643,1.835599994659424,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0102,2001,10,127.0,False,False,False,1041.4,2.851200032234192,2.4895999908447264,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0103,2001,10,96.5,False,True,False,919.5,1.3556000113487243,1.5162999868392943,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0104,2001,10,177.8,False,True,False,1115.1,1.3727999925613403,1.330399990081787,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0105,2001,10,91.4,False,True,False,922.0,1.6780000030994415,1.4460999965667725,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0106,2001,10,177.8,False,True,False,1122.7,1.3139999985694883,1.3090999960899352,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0107,2001,10,157.5,False,True,False,668.0,1.1488000035285948,1.127300000190735,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0108,2001,10,152.39999999999998,False,True,False,1079.5,1.7799000144004822,1.606700026988983,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0109,2001,10,188.0,False,True,False,1275.1,0.899099999666214,1.1692999958992003,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0110,2001,10,200.7,False,True,False,1013.6,1.652400016784668,1.405500018596649,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0111,2001,10,111.8,False,True,False,1021.2,1.2091000199317932,1.230799996852875,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0112,2001,10,114.3,False,True,False,1143.0,1.126900005340576,1.0604999899864196,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,0.0,3097
19,0159,2002,11,101.6,False,True,False,1193.8,0.8824999988079071,0.9920999884605408,Manual Premix Spot Patch (hand spreading and compacting with roller),113,0.0,3487
19,1044,1991,21,409.0,False,False,True,663.0,1.9748000025749208,1.7359999775886537,"Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",82,0.0,4787
19,1044,2001,31,411.5,False,False,True,665.5,4.527899980545044,0.5258999943733216,"AC Shoulder Restoration, Asphalt Concrete Overlay",328,94.0,8330
19,1044,2003,33,505.5,False,False,True,759.5,0.5258999943733216,0.6745999991893769,Crack Sealing,317,0.0,9266
19,6049,1994,33,589.4,False,False,False,589.4,1.6975999951362608,2.092000019550324,"Machine Premix Patch (placing premix with paver roller), Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",114,0.0,70031
19,6049,1998,37,589.4,False,False,False,589.4,2.12610000371933,2.192799985408783,"Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",67,0.0,83573
19,6150,1997,46,121.9,False,True,False,307.3,1.830400002002716,0.4767000049352646,Asphalt Concrete Overlay,39,139.7,2547
19,A310,1990,39,147.4,False,True,False,332.8,1.0698999881744389,0.8093999922275543,Asphalt Concrete Overlay,331,33.0,1934
19,A320,1990,39,149.9,False,True,False,335.3,1.2402999877929688,1.5708999991416932,Slurry Seal Coat,301,5.1,1934
19,A330,1990,39,116.9,False,True,False,302.3,1.1223999977111816,1.0645999908447266,Crack Sealing,345,0.0,1934
19,A350,1990,39,106.6,False,True,False,292.0,1.5112000107765198,1.7902999997138975,Aggregate Seal Coat,344,5.1,1934
20,0104,1998,7,167.6,False,True,True,627.3,0.96460000872612,0.947699987888336,Crack Sealing,201,0.0,3199
20,0105,1998,7,106.7,False,True,True,1371.6,2.0638000130653382,2.4572999715805057,Crack Sealing,201,0.0,3199
20,0105,1999,8,106.7,False,True,True,1371.6,2.4572999715805057,2.2141999959945675,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",290,0.0,3989
20,0105,2001,10,106.7,False,True,True,1371.6,2.7361999988555907,1.2226000130176544,Manual Premix Spot Patch (hand spreading and compacting with roller),288,0.0,5777
20,0106,1996,5,182.9,False,True,True,622.4,0.9231000065803528,1.1709999918937684,"Crack Sealing, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",77,0.0,1879
20,0110,1998,7,170.2,False,True,True,1292.9,0.8489000082015992,0.8357000052928925,Crack Sealing,201,0.0,3199
20,0111,1998,7,106.7,False,True,True,561.3000000000001,0.8766999959945678,0.8661000013351441,Crack Sealing,201,0.0,3199
20,0112,1998,7,119.4,False,True,True,675.6,0.8769000053405762,0.8612999975681305,Crack Sealing,201,0.0,3199
20,1005,1994,24,330.2,False,False,False,330.2,2.8332000494003298,2.9636999607086185,"Patch Pot Holes - Hand Spread, Compacted with Truck",273,0.0,3299
20,1005,2000,30,330.2,False,False,False,330.2,3.448199987411499,1.1769000053405765,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",188,-2.6,4135
20,1006,1998,29,299.7,False,False,False,299.7,1.6280999779701233,0.9528999984264374,"AC Shoulder Restoration, Asphalt Concrete Overlay",153,45.7,3956
20,1009,2000,16,307.3,False,False,False,307.3,0.808899998664856,0.9546999931335448,Slurry Seal Coat,316,12.7,3626
20,1010,1994,15,223.6,False,False,False,223.6,1.3064000010490415,1.4063999772071838,"Patch Pot Holes - Hand Spread, Compacted with Truck",262,0.0,3971
20,1010,1995,16,223.6,False,False,False,223.6,1.4063999772071838,1.5217000007629395,Manual Premix Spot Patch (hand spreading and compacting with roller),326,0.0,4477
20,6026,1991,30,383.5,False,False,False,383.5,1.0221000015735626,0.7747999966144562,Asphalt Concrete Overlay,332,25.4,4377
20,A310,1990,20,348.0,False,False,False,348.0,2.2169000148773192,1.1200999975204469,Asphalt Concrete Overlay,152,30.5,2938
20,A320,1990,20,342.9,False,False,False,342.9,3.5526999950408937,3.346199989318848,Slurry Seal Coat,262,2.5,2938
20,A330,1990,20,335.3,False,False,False,335.3,2.906399965286255,2.787599992752076,Crack Sealing,261,0.0,2938
20,A350,1990,20,342.9,False,False,False,342.9,2.840000033378601,2.8158000469207765,Aggregate Seal Coat,262,5.1,2938
20,B310,1990,11,256.5,False,False,False,256.5,2.386800026893616,0.9923000037670135,Asphalt Concrete Overlay,150,38.1,2602
20,B310,1991,12,294.6,False,False,False,294.6,0.9923000037670135,1.1097999930381774,"Patch Pot Holes - Hand Spread, Compacted with Truck",71,0.0,2935
20,B320,1990,11,223.6,False,False,False,223.6,1.3817999958992004,1.4199000000953674,Slurry Seal Coat,264,5.1,2602
20,B320,1991,12,228.7,False,False,False,228.7,1.4199000000953674,2.1069000244140623,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",71,0.0,2935
20,B320,1992,13,228.7,False,False,False,228.7,2.1069000244140623,2.097299993038177,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),284,0.0,3325
20,B330,1990,11,223.6,False,False,False,223.6,1.3794000148773191,1.301799976825714,Crack Sealing,264,0.0,2602
20,B330,1994,15,223.6,False,False,False,223.6,1.208199977874756,1.42810001373291,Crack Sealing,232,0.0,3971
20,B350,1990,11,231.2,False,False,False,231.2,1.0491999983787537,1.0537999868392944,Aggregate Seal Coat,264,7.6,2602
21,1014,1994,10,284.5,False,False,True,436.9,2.0171000123023988,2.2300999999046325,Manual Premix Spot Patch (hand spreading and compacting with roller),365,0.0,2610
21,1014,1998,14,284.5,False,False,True,436.9,2.3501000046730045,2.6696000337600707,"Patch Pot Holes - Hand Spread, Compacted with Truck",125,0.0,3844
21,1034,1993,21,370.8,False,False,False,370.8,1.117299997806549,0.6389999926090241,Mill Off AC and Overlay with AC ,230,0.0,3109
21,A310,1990,6,165.2,False,False,False,398.9,1.2298999905586243,1.2511000037193298,"Crack Sealing, Asphalt Concrete Overlay",39,20.3,281
21,A320,1990,6,165.1,False,False,False,398.8,1.0515000104904173,1.2407000064849854,Slurry Seal Coat,124,2.5,281
21,A330,1990,6,170.3,False,False,False,404.0,2.173900008201599,2.242500030994415,Crack Sealing,124,0.0,281
21,A350,1990,6,162.6,False,False,False,396.3,0.949800008535385,1.1001000106334686,Aggregate Seal Coat,124,5.1,281
21,B310,1990,18,370.8,False,False,False,370.8,1.6787000060081485,1.4197999954223632,Asphalt Concrete Overlay,79,25.4,2277
21,B320,1990,18,294.6,False,False,False,294.6,1.1531999826431274,1.253600001335144,Slurry Seal Coat,123,5.1,2277
21,B330,1990,18,370.8,False,False,False,370.8,1.0254999935626985,0.9743000090122222,Crack Sealing,123,0.0,2277
21,B350,1990,18,284.4,False,False,False,284.4,1.2835999965667724,1.2974000096321106,Aggregate Seal Coat,123,7.6,2277
23,0501,2001,30,215.9,False,False,False,556.3,1.3148000240325928,1.6633000135421752,"Patch Pot Holes - Hand Spread, Compacted with Truck",26,0.0,13962
23,0501,2002,31,215.9,False,False,False,556.3,1.6633000135421752,1.5874999880790712,Crack Sealing,49,0.0,14587
23,0502,1995,24,228.6,False,False,False,558.8,1.0240000009536745,0.7730999946594239,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",60,91.4,10300
23,0502,2002,31,320.0,False,False,False,650.2,0.6351999998092652,0.6120000064373017,Crack Sealing,49,0.0,14587
23,0503,1995,24,233.6,False,False,False,574.0,1.2128000020980836,0.9445000052452088,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",60,139.7,10300
23,0503,2002,31,373.3,False,False,False,713.7,0.8130999982357026,0.7964999914169311,Crack Sealing,49,0.0,14587
23,0504,2002,31,363.2,False,False,False,703.6,0.8263000130653382,0.8069999992847443,Crack Sealing,49,0.0,14587
23,0505,2002,31,282.0,False,False,False,622.4,0.666899996995926,0.6318999826908112,Crack Sealing,49,0.0,14587
23,0506,2002,31,292.1,False,False,False,627.4,0.7848999977111817,0.791899996995926,Crack Sealing,49,0.0,14587
23,0507,1995,24,213.4,False,False,False,553.8,1.433600014448166,0.8532999932765961,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",60,154.9,10300
23,0507,2002,31,368.3,False,False,False,708.7,0.9212999999523164,0.8990999937057496,Crack Sealing,49,-0.0,14587
23,0508,2002,31,370.9,False,False,False,716.3,0.722000002861023,0.6952999949455261,Crack Sealing,49,0.0,14587
23,0509,2002,31,271.7,False,False,False,612.1,0.9268000066280364,0.8815000116825105,Crack Sealing,49,0.0,14587
23,0559,2002,31,302.2,False,False,False,642.6,0.7341000080108642,0.6698000013828278,Crack Sealing,49,0.0,14587
23,1009,1993,24,144.8,False,False,False,922.0,0.9465999901294708,0.7693000078201293,"AC Shoulder Restoration, Asphalt Concrete Overlay",29,68.6,8022
23,1026,1996,24,175.3,False,False,False,622.3,1.3569000124931336,0.9133000016212464,"AC Shoulder Restoration, Asphalt Concrete Overlay",61,53.3,4734
23,1028,1991,20,180.3,False,False,False,642.6,1.544599997997284,1.4998999953269958,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",137,0.0,6100
23,1028,1994,23,180.3,False,False,False,642.6,1.4143999993801115,1.0628000020980837,Asphalt Concrete Overlay,46,83.8,6855
24,0501,1992,22,116.8,False,True,True,523.2,1.172000002861023,1.303000020980835,"Crack Sealing, Machine Premix Patch (placing premix with paver roller)",37,0.0,12657
24,0501,1995,25,116.8,False,True,True,523.2,1.4177999973297115,1.44819997549057,Machine Premix Patch (placing premix with paver roller),192,0.0,14523
24,0501,1997,27,116.8,False,True,True,523.2,1.5199000239372251,1.5379000067710875,Machine Premix Patch (placing premix with paver roller),79,0.0,15852
24,0502,1992,22,104.1,False,True,True,579.2,1.6998000025749205,1.38510000705719,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Hot-Mix Recycled Asphalt Concrete Overlay",72,55.9,12657
24,0502,1993,23,160.0,False,True,True,635.1,1.4953999876976014,1.0466000199317933,Mill Off AC and Overlay with AC ,72,-2.6,13319
24,0502,2006,36,157.4,False,True,True,632.5,1.4697999954223633,1.908399987220764,Machine Premix Patch (placing premix with paver roller),7,0.0,22907
24,0503,1992,22,109.2,False,True,True,584.3,1.989200007915497,1.029599988460541,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",72,132.1,12657
24,0503,1995,25,241.3,False,True,True,716.4,1.204199981689453,1.0935999989509582,Mill Off AC and Overlay with AC ,71,-2.5,14523
24,0504,1991,21,116.9,False,True,True,528.3,2.018999993801117,0.9060000121593476,"AC Shoulder Restoration, Asphalt Concrete Overlay, Machine Premix Patch (placing premix with paver roller)",72,144.8,12015
24,0504,1995,25,261.7,False,True,True,673.1,1.1437000036239624,1.4537000060081482,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",70,0.0,14523
24,0505,1992,22,116.8,False,True,True,586.8,1.6912000060081482,1.0048999965190888,"AC Shoulder Restoration, Asphalt Concrete Overlay, Machine Premix Patch (placing premix with paver roller)",72,53.3,12657
24,0505,1995,25,170.1,False,True,True,640.1,1.1897000312805175,1.3203999876976011,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",72,0.0,14523
24,0505,2006,36,170.1,False,True,True,640.1,2.396400010585785,1.6291999816894531,Machine Premix Patch (placing premix with paver roller),7,0.0,22907
24,0506,1992,22,122.0,False,True,True,538.5,1.4268999934196471,0.7414999902248383,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Off AC and Overlay with AC ",72,32.9,12657
24,0507,1991,21,114.3,False,True,True,525.7,1.4074000239372255,0.8784000039100647,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Off AC and Overlay with AC ",72,139.8,12015
24,0508,1991,21,111.8,False,True,True,551.2,1.468999993801117,0.7906999945640564,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",72,142.2,12015
24,0508,1994,24,254.0,False,True,True,693.4,0.8097000122070312,0.8262000143527984,Mill Off AC and Overlay with AC ,69,12.7,13803
24,0509,1991,21,121.9,False,True,True,563.9,1.3555999994277954,1.0318000078201297,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",72,55.9,12015
24,0509,2000,30,177.8,False,True,True,619.8,1.2669999837875363,1.2558000087738037,"Patch Pot Holes - Hand Spread, Compacted with Truck",68,0.0,18080
24,0509,2002,32,177.8,False,True,True,619.8,1.2558000087738037,1.2698999881744384,"Patch Pot Holes - Hand Spread, Compacted with Truck",105,0.0,19517
24,0559,1991,21,119.4,False,True,True,553.8,1.00479998588562,0.9591000020503996,"AC Shoulder Restoration, Asphalt Concrete Overlay",39,86.4,12015
24,0560,1991,21,119.4,False,True,True,515.7,0.8665000021457672,0.7740000009536743,"AC Shoulder Restoration, Asphalt Concrete Overlay",71,91.5,12015
24,0561,1991,21,116.8,False,True,True,520.6999999999999,1.1200000047683716,0.8117000043392182,"AC Shoulder Restoration, Asphalt Concrete Overlay, Machine Premix Patch (placing premix with paver roller)",71,71.1,12015
24,1632,1997,11,170.1,False,True,False,594.2,1.014000004529953,0.9848000049591064,Asphalt Concrete Overlay,94,30.5,2149
24,1634,1998,23,88.9,False,True,False,541.0,0.9193888902664183,0.7257999956607819,"AC Shoulder Restoration, Asphalt Concrete Overlay, Hot-Mix Recycled Asphalt Concrete Overlay",83,81.3,5160
24,2805,1992,7,248.9,False,True,False,518.2,1.5753000140190123,0.990099996328354,"AC Shoulder Restoration, Asphalt Concrete Overlay",71,45.7,14068
24,A310,1990,15,91.4,False,True,False,543.5,1.122400003671646,0.7199999988079071,Asphalt Concrete Overlay,31,38.1,2829
24,A311,1990,15,91.4,False,True,False,543.5,1.1919000029563904,0.9081999897956848,Asphalt Concrete Overlay,31,38.1,2829
24,A320,1990,15,81.3,False,True,False,533.4,1.0885999917984008,0.9727999925613404,Slurry Seal Coat,85,12.7,2829
24,A330,1990,15,91.4,False,True,False,543.5,1.1710000157356262,1.1730000019073483,Crack Sealing,85,0.0,2829
24,A350,1990,15,94.0,False,True,False,548.7,1.4171000003814695,1.3741999983787536,Aggregate Seal Coat,85,12.7,2829
