STATE_CODE,SHRP_ID,CONSTRUCTION_NO,YEAR_VISITED,VISIT_DATE,MRI,PRECIPITATION,TEMP_MEAN_AVG,FREEZE_INDEX,FREEZE_THAW,REL_HUM_AVG_AVG,AADTT,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT
1,0103,1,1997,1997-07-03,-0.9885301711070418,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,1998,1998-01-27,-0.8989275496701735,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,1999,1999-09-28,-0.8235791849579637,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,2001,2001-03-14,-0.8348292801595909,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,2002,2002-03-10,-0.9527476897246253,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,2003,2003-01-29,-0.884053942346798,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,2004,2004-04-27,-0.8913687960857758,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,-0.8449826569184953,0,1,0,-1.376477997221174
1,0103,1,2005,2005-05-04,-0.8161726215847288,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,-0.8449826569184953,0,1,0,-1.376477997221174
1,0104,1,1996,1996-01-10,-1.4006070918339375,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,1997,1997-07-03,-1.274006596997332,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,1998,1998-03-11,-1.242858689392036,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,1999,1999-09-28,-1.3032609538145312,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,2001,2001-03-14,-1.2615120963202433,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,2002,2002-03-10,-1.344246716251419,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,2003,2003-01-29,-1.23111152965226,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,2004,2004-04-27,-1.2407082375106073,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0104,1,2005,2005-05-04,-1.170138098711821,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,-0.09180505176555157,0,1,0,-0.3143961839411168
1,0105,1,1996,1996-01-10,-1.347642258944385,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,1997,1997-07-03,-1.2740065665424114,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,1998,1998-01-27,-1.2960513679518582,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,1999,1999-09-28,-1.2610031297788087,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,2001,2001-03-14,-1.2888576645024572,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,2002,2002-03-10,-1.3338213073328054,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,2003,2003-01-29,-1.2437445564525036,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,2004,2004-04-27,-1.1711287720138115,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0105,1,2005,2005-05-04,-1.1457095114831035,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,-0.8860302041917835,0,1,0,-1.2628481652261603
1,0106,1,1994,1994-08-25,-1.0177956444852312,2.074700865048745,0.7343348422110729,-0.8303453962283959,-0.9152941340194193,-1.3429645744381067,-1.1783090388918767,-1.9673569923087033,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,1996,1996-01-10,-1.4337297382608145,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,1997,1997-07-03,-1.35077978442711,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,1998,1998-01-27,-1.2442508876068472,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,1999,1999-09-28,-1.1432517134014477,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,2001,2001-03-14,-1.1580252523827288,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,2002,2002-03-10,-1.2308593766608344,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,2003,2003-01-29,-1.0523272150773588,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,2004,2004-04-27,-1.0272878783143822,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,0.09848432680043033,0,1,0,0.2107385748518276
1,0106,1,2005,2005-05-04,-0.9777344632632587,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,0.09848432680043033,0,1,0,0.2107385748518276
1,0107,1,1994,1994-08-24,-0.8671938833520054,2.074700865048745,0.7343348422110729,-0.8303453962283959,-0.9152941340194193,-1.3429645744381067,-1.1783090388918767,-1.9673569923087033,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0107,1,1996,1996-01-10,-1.2402024770841382,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0107,1,1997,1997-07-03,-1.3135881411760773,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0107,1,1998,1998-01-27,-1.2150108946325866,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0107,1,1999,1999-09-28,-0.9946465579522367,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0107,2,2001,2001-03-14,-0.5389894101137445,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-0.6885893239007687,0,1,0,-1.1884634334601123
1,0108,1,1994,1994-08-24,-0.7264398225902313,2.074700865048745,0.7343348422110729,-0.8303453962283959,-0.9152941340194193,-1.3429645744381067,-1.1783090388918767,-1.9673569923087033,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,1996,1996-01-10,-0.9871202009991984,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,1997,1997-07-03,-1.0277631528306908,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,1998,1998-03-11,-0.974572318224398,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,1999,1999-09-28,-1.055200211721344,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,2001,2001-03-14,-1.0268126252750847,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,2002,2002-03-10,-1.0102201552306422,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,2003,2003-01-29,-1.0554397630253192,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,2004,2004-04-27,-0.9807821142371858,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,0.18933409583196126,0,1,0,-0.2070046075139649
1,0108,1,2005,2005-05-04,-0.9099500055523093,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,0.18933409583196126,0,1,0,-0.2070046075139649
1,0109,1,1996,1996-01-10,-1.0554397773026596,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,1997,1997-07-03,-1.108782914589042,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,1998,1998-01-27,-1.1820458371502318,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,1999,1999-09-28,-1.0249124080283067,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,2001,2001-03-14,-1.0106931714250469,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,2002,2002-03-10,-1.0007734743737224,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,2003,2003-01-29,-1.080199252095294,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,2004,2004-04-27,-0.9901758684365645,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,0.16046842862661456,0,1,0,0.2203385700765326
1,0109,1,2005,2005-05-04,-0.9522823297654927,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,0.16046842862661456,0,1,0,0.2203385700765326
1,0110,1,1996,1996-01-10,-1.1639526538704046,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,1997,1997-07-03,-1.1800583043069945,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,1998,1998-03-11,-0.989823161124917,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,1999,1999-09-28,-1.1637054746282214,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,2001,2001-03-14,-1.157531773488844,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,2002,2002-03-10,-1.1743506479246024,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,2003,2003-01-29,-1.20048638550215,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,2004,2004-04-27,-1.1474310722659942,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,0.25123330009750017,1,1,0,-0.7619757088697785
1,0110,1,2005,2005-05-04,-1.0356145250821447,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,0.25123330009750017,1,1,0,-0.7619757088697785
1,0111,1,1996,1996-01-10,-1.471281506475906,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,1997,1997-07-03,-1.4775392805934981,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,1998,1998-01-27,-1.4666643872213057,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,1999,1999-09-28,-1.4216689874910204,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,2001,2001-03-14,-1.3990132456246906,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,2002,2002-03-10,-1.4262198103452937,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,2003,2003-01-29,-1.390261124490433,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0111,1,2005,2005-05-04,-1.3099699033154253,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,-1.0943356877119865,1,1,0,-0.7181941780243818
1,0112,1,1994,1994-08-25,-0.8822274759467011,2.074700865048745,0.7343348422110729,-0.8303453962283959,-0.9152941340194193,-1.3429645744381067,-1.1783090388918767,-1.9673569923087033,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,1996,1996-01-10,-1.201236131895044,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,1997,1997-07-03,-1.1939957655255178,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,1998,1998-01-27,-1.0705630724439053,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,1999,1999-09-28,-1.1474310429412116,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,2001,2001-03-14,-1.059034600253238,0.5579747306664367,0.8477668873493547,-0.9427999235953824,-0.9385423328941426,-0.32281487269610615,0.19628874387207632,-0.8085772113534888,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,2002,2002-03-10,-1.127563374287079,0.4474148320916957,0.9287899091959714,-0.9427999235953824,-0.6363157475227409,-0.32281487269610615,0.2994686132541132,-0.6835240889176281,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,2003,2003-01-29,-1.061433235275545,1.51214937626596,0.7829485316877223,-0.8863898119913667,-0.5433229520238482,-0.9871652916058643,0.3941693526095457,-0.5640373358849456,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,2004,2004-04-27,-1.0441996850858473,1.0306781286997306,0.8801762197193209,-0.9677905305911562,-0.7990531396458034,-0.4372449317683452,0.4818038054985331,-0.44943383357262945,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0112,1,2005,2005-05-04,-0.9758602636485146,2.0796886978187565,0.8315622211643716,-0.9677905305911562,-0.8223013385205266,-0.6909699583487385,0.5636023596604665,-0.3391597119787336,-1.2259762337604343,1,1,0,-0.23022886646508087
1,0161,1,1996,1996-01-10,-1.225819948182631,0.6346039462272423,0.7343348422110729,-0.6704278106165926,-0.45033015652495534,-0.5595727790858643,-0.5612601338044634,-1.5589987624875516,-0.8844420367607285,0,1,0,-0.6735354229761987
1,0161,1,1997,1997-07-03,-1.2187775237440217,1.2470784966363313,0.7667438655027392,-0.9031705371617477,-0.9850387306435889,-0.832889723567106,-0.35789047257137474,-1.386082958273231,-0.8844420367607285,0,1,0,-0.6735354229761987
1,0161,1,1998,1998-01-27,-0.9821896274107872,1.0711846988633675,0.9936082648576027,-1.0789859800847772,-1.1710243216413745,-0.5595727790858643,-0.18921825162726272,-1.2270704654720301,-0.8844420367607285,0,1,0,-0.6735354229761987
1,0161,1,1999,1999-09-28,-1.082853904756101,0.5087674118591476,0.9449945753809533,-0.8863898119913667,-0.8920459351446961,-0.018115683667908982,-0.0445996899651551,-1.079065245895122,-0.8844420367607285,0,1,0,-0.6735354229761987
