STATE_CODE,SHRP_ID,CONSTRUCTION_NO_AFTER,CONSTRUCTION_NO_BEFORE,MRI_BEFORE,MRI_BEFORE_DATE,MRI_AFTER,MRI_AFTER_DATE,CN_ASSIGN_DATE,MAINTENANCE,DAYS_SINCE_MAINTENANCE,YEAR,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT,Added_Thickness,CONSTRUCTION_NO,AADTT,AGE
16,1020,4,3,0.8513000071048736,2010-08-19,0.585099995136261,2011-10-02,2011-06-01,Asphalt Concrete Overlay,123,2010,96.5,False,False,False,617.2,61.0,3,4522,24
16,6027,2,1,1.309100019931793,1990-10-03,1.373799991607666,1991-09-19,1991-08-16,Aggregate Seal Coat,34,1990,142.20000000000002,False,False,False,629.9000000000001,10.2,1,9384,30
16,9032,2,1,1.889400029182434,1994-08-18,1.8526000142097476,1995-07-12,1994-08-22,Aggregate Seal Coat,324,1994,152.5,True,False,False,744.3,10.2,1,1933,7
16,9032,3,2,2.09539999961853,2001-05-02,2.147100007534027,2002-06-03,2002-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",2,2001,162.70000000000002,True,False,False,754.5,0.0,2,3577,14
16,9034,2,1,1.8159000158309933,2001-05-03,1.8870999813079836,2002-07-01,2001-07-01,Aggregate Seal Coat,365,2001,233.7,False,False,False,711.2,7.6,1,3586,13
16,9034,3,2,2.367999994754791,2010-08-30,1.6658000111579896,2012-07-28,2012-06-01,Mill Off AC and Overlay with AC ,57,2010,241.3,False,False,False,718.8,20.3,2,6529,22
16,A310,2,1,0.6572000086307526,1990-07-17,0.8186249881982803,1990-10-01,1990-08-13,Asphalt Concrete Overlay,49,1990,101.6,False,False,False,622.3,25.4,1,825,4
16,A320,2,1,0.603800004720688,1990-07-17,0.7040000036358833,1990-10-01,1990-07-30,Slurry Seal Coat,63,1990,109.2,False,False,False,629.9,5.1,1,825,4
16,A330,2,1,0.5732999980449676,1990-07-17,0.5618749968707561,1990-10-01,1990-07-30,Crack Sealing,63,1990,109.2,False,False,False,629.9,0.0,1,825,4
16,A350,2,1,0.6212999999523163,1990-07-17,0.6655000001192093,1990-10-01,1990-07-30,Aggregate Seal Coat,63,1990,106.7,False,False,False,627.4,5.1,1,825,4
16,B310,2,1,1.237999987602234,1990-07-20,1.049399983882904,1990-10-05,1990-09-24,Asphalt Concrete Overlay,11,1990,137.1,False,False,False,271.7,27.9,1,2708,5
16,B320,2,1,1.224900019168854,1990-07-20,1.2550999999046326,1990-10-05,1990-08-01,Slurry Seal Coat,65,1990,134.6,False,False,False,269.2,2.5,1,2708,5
16,B330,2,1,1.305299997329712,1990-07-20,1.2871999979019164,1990-10-05,1990-08-05,Crack Sealing,61,1990,134.6,False,False,False,269.2,0.0,1,2708,5
16,B350,2,1,1.3452999949455262,1990-07-20,1.3570000052452087,1990-10-05,1990-08-05,Aggregate Seal Coat,61,1990,137.1,False,False,False,271.7,5.1,1,2708,5
16,C310,2,1,1.1003000140190125,1990-07-20,0.9564999997615814,1990-10-05,1990-09-24,Asphalt Concrete Overlay,11,1990,261.7,False,False,False,398.9,30.5,1,5062,21
16,C320,2,1,1.4654000043869018,1990-07-20,1.6160000085830688,1990-10-05,1990-07-31,Slurry Seal Coat,66,1990,284.5,False,False,False,421.69999999999993,5.1,1,5062,21
16,C330,2,1,1.169599986076355,1990-07-20,1.187000000476837,1990-10-05,1990-07-31,Crack Sealing,66,1990,261.6,False,False,False,398.8,0.0,1,5062,21
16,C350,2,1,1.2111999988555908,1990-07-20,1.223099982738495,1990-10-05,1990-07-31,Aggregate Seal Coat,66,1990,251.5,False,False,False,388.7,10.2,1,5062,21
17,1002,2,1,1.149500000476837,1990-09-10,1.1810999870300294,1991-12-16,1991-06-01,Lane-Shoulder Longitudinal Joint Sealing,198,1990,335.3,False,False,False,335.3,0.0,1,1279,4
17,A310,2,1,0.8871499985456467,1990-10-03,0.9057999968528748,1991-12-18,1991-07-31,Asphalt Concrete Overlay,140,1990,287.0,False,False,True,591.8000000000001,12.7,1,1067,4
17,A330,2,1,1.1010000109672546,1990-07-26,1.0678000092506408,1990-12-11,1990-08-17,Crack Sealing,116,1990,307.4,False,False,True,612.2,0.0,1,1067,4
17,A330,3,2,1.0838000059127808,1994-01-13,1.143999981880188,1995-03-03,1995-02-22,Crack Sealing,9,1994,307.4,False,False,True,612.2,0.0,2,2107,8
17,A350,2,1,0.9976999819278716,1990-07-26,1.060199999809265,1990-12-11,1990-08-17,Aggregate Seal Coat,116,1990,302.3,False,False,True,607.1,5.1,1,1067,4
17,B310,2,1,1.2693499982357026,1990-09-10,0.9429000079631804,1991-12-16,1991-07-31,Asphalt Concrete Overlay,138,1990,342.90000000000003,False,False,False,342.90000000000003,30.5,1,1279,4
17,B310,3,2,0.9507999956607818,1992-09-15,1.1186999917030334,1994-02-14,1993-06-15,Crack Sealing,244,1992,373.4,False,False,False,373.4,0.0,2,1867,6
17,B320,2,1,1.553000009059906,1990-06-12,1.741600012779236,1990-12-10,1990-08-02,Slurry Seal Coat,130,1990,322.6,False,False,False,322.6,2.5,1,1279,4
17,B330,2,1,0.962299996614456,1990-06-12,0.9795999884605407,1990-12-10,1990-08-02,Crack Sealing,130,1990,335.3,False,False,False,335.3,0.0,1,1279,4
17,B340,2,1,0.9738000005483628,1990-09-10,1.014200007915497,1991-12-16,1991-06-01,Lane-Shoulder Longitudinal Joint Sealing,198,1990,337.90000000000003,False,False,False,337.90000000000003,0.0,1,1279,4
17,B350,2,1,1.2300999999046325,1990-06-12,1.2367000222206117,1990-12-10,1990-08-02,Aggregate Seal Coat,130,1990,348.0,False,False,False,348.0,5.1,1,1279,4
18,1037,2,1,2.073200011253357,1994-01-16,0.7255999982357024,1995-03-14,1994-09-15,Mill Off AC and Overlay with AC ,180,1994,373.4,False,False,False,373.4,43.2,1,2899,11
18,1037,3,2,1.1365500003099442,1999-05-14,1.1737000226974486,2000-08-24,2000-06-01,Crack Sealing,84,1999,416.6,False,False,False,416.6,0.0,2,5192,16
18,1037,5,4,0.7298999965190887,2011-10-12,0.7585999965667725,2015-04-28,2014-06-01,Crack Sealing,331,2011,454.7,False,False,False,454.7,0.0,4,10427,28
18,2008,3,2,2.7955999851226805,1994-02-01,0.7358999967575073,1995-03-29,1994-06-01,"AC Shoulder Restoration, Asphalt Concrete Overlay",301,1994,330.2,False,True,False,462.3,40.6,2,14352,14
18,2008,4,3,1.0498000025749206,2003-06-10,0.5407000035047531,2004-07-25,2003-11-03,Asphalt Concrete Overlay,265,2003,370.8,False,True,False,502.9,35.6,3,23033,23
18,2008,5,4,0.8045999884605408,2015-08-18,0.5183999985456467,2016-10-21,2016-10-01,Mill Off AC and Overlay with AC ,20,2015,406.4,False,True,False,538.5,-7.6,4,33026,35
18,6012,3,2,1.5106000065803526,2011-10-12,0.7855000019073486,2012-08-29,2012-06-01,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",89,2011,614.5999999999999,False,False,False,614.5999999999999,-5.1,2,52434,34
18,6012,4,3,0.7967999935150146,2017-05-06,0.8693000137805938,2020-09-11,2020-06-01,Crack Sealing,102,2017,609.5,False,False,False,609.5,0.0,3,71864,40
18,A310,2,1,1.906500017642975,1991-12-19,1.4097000122070311,1992-10-05,1992-03-31,Asphalt Concrete Overlay,188,1991,388.6,False,False,False,388.6,25.4,1,15970,16
18,A320,2,1,1.6947000145912172,1990-07-26,1.9834000229835511,1990-12-15,1990-08-16,Slurry Seal Coat,121,1990,388.6,False,False,False,388.6,5.1,1,14586,15
18,A330,2,1,1.3242999792099,1990-07-26,1.374299991130829,1990-12-15,1990-08-16,Crack Sealing,121,1990,388.6,False,False,False,388.6,-0.0,1,14586,15
18,A350,2,1,0.9888999938964844,1990-07-26,0.997099995613098,1990-12-15,1990-08-16,Aggregate Seal Coat,121,1990,388.6,False,False,False,388.6,10.2,1,14586,15
19,0101,3,2,1.976799988746643,2001-05-29,1.835599994659424,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,195.6,False,False,False,1033.8,0.0,2,3097,9
19,0102,3,2,2.851200032234192,2001-05-29,2.4895999908447264,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,127.0,False,False,False,1041.4,0.0,2,3097,9
19,0103,3,2,1.3556000113487243,2001-05-29,1.5162999868392943,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,96.5,False,True,False,919.5,0.0,2,3097,9
19,0104,3,2,1.3727999925613403,2001-05-29,1.330399990081787,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,177.8,False,True,False,1115.1,0.0,2,3097,9
19,0105,3,2,1.6780000030994415,2001-05-29,1.4460999965667725,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,91.4,False,True,False,922.0,0.0,2,3097,9
19,0106,3,2,1.3139999985694883,2001-05-29,1.3090999960899352,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,177.8,False,True,False,1122.7,0.0,2,3097,9
19,0107,3,2,1.1488000035285948,2001-05-29,1.127300000190735,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,157.5,False,True,False,668.0,0.0,2,3097,9
19,0108,2,1,1.7799000144004822,2001-05-29,1.606700026988983,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,152.39999999999998,False,True,False,1079.5,0.0,1,3097,9
19,0109,2,1,0.899099999666214,2001-05-29,1.1692999958992003,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,188.0,False,True,False,1275.1,0.0,1,3097,9
19,0110,2,1,1.652400016784668,2001-05-29,1.405500018596649,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,200.7,False,True,False,1013.6,0.0,1,3097,9
19,0111,2,1,1.2091000199317932,2001-05-29,1.230799996852875,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,111.8,False,True,False,1021.2,0.0,1,3097,9
19,0112,2,1,1.126900005340576,2001-05-29,1.0604999899864196,2001-08-06,2001-07-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),36,2001,114.3,False,True,False,1143.0,0.0,1,3097,9
19,0159,2,1,0.8824999988079071,2002-11-22,0.9920999884605408,2004-09-22,2004-06-01,Manual Premix Spot Patch (hand spreading and compacting with roller),113,2002,101.6,False,True,False,1193.8,0.0,1,3487,10
19,1044,2,1,1.9748000025749208,1991-06-22,1.7359999775886537,1992-05-13,1992-02-21,"Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",82,1991,409.0,False,False,True,663.0,0.0,1,4787,20
19,1044,5,4,4.527899980545044,2001-08-09,0.5258999943733216,2003-07-26,2002-09-01,"AC Shoulder Restoration, Asphalt Concrete Overlay",328,2001,411.5,False,False,True,665.5,94.0,4,8330,30
19,1044,6,5,0.5258999943733216,2003-07-26,0.6745999991893769,2007-11-14,2007-01-01,Crack Sealing,317,2003,505.5,False,False,True,759.5,0.0,5,9266,32
19,6049,3,2,1.6975999951362608,1994-09-14,2.092000019550324,1997-09-23,1997-06-01,"Machine Premix Patch (placing premix with paver roller), Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",114,1994,589.4,False,False,False,589.4,0.0,2,70031,32
19,6049,4,3,2.12610000371933,1998-10-12,2.192799985408783,1999-07-19,1999-05-13,"Crack Sealing, Patch Pot Holes - Hand Spread, Compacted with Truck",67,1998,589.4,False,False,False,589.4,0.0,3,83573,36
19,6150,2,1,1.830400002002716,1997-08-07,0.4767000049352646,1998-10-10,1998-09-01,Asphalt Concrete Overlay,39,1997,121.9,False,True,False,307.3,139.7,1,2547,45
19,A310,2,1,1.0698999881744389,1990-06-17,0.8093999922275543,1991-06-20,1990-07-24,Asphalt Concrete Overlay,331,1990,147.4,False,True,False,332.8,33.0,1,1934,38
19,A320,2,1,1.2402999877929688,1990-06-17,1.5708999991416932,1991-06-20,1990-08-23,Slurry Seal Coat,301,1990,149.9,False,True,False,335.3,5.1,1,1934,38
19,A330,2,1,1.1223999977111816,1990-06-17,1.0645999908447266,1991-06-20,1990-07-10,Crack Sealing,345,1990,116.9,False,True,False,302.3,0.0,1,1934,38
19,A350,2,1,1.5112000107765198,1990-06-17,1.7902999997138975,1991-06-20,1990-07-11,Aggregate Seal Coat,344,1990,106.6,False,True,False,292.0,5.1,1,1934,38
20,0104,2,1,0.96460000872612,1998-08-21,0.947699987888336,1999-03-21,1998-09-01,Crack Sealing,201,1998,167.6,False,True,True,627.3,0.0,1,3199,6
20,0105,2,1,2.0638000130653382,1998-08-21,2.4572999715805057,1999-03-21,1998-09-01,Crack Sealing,201,1998,106.7,False,True,True,1371.6,0.0,1,3199,6
20,0105,3,2,2.4572999715805057,1999-03-21,2.2141999959945675,2000-03-17,1999-06-01,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",290,1999,106.7,False,True,True,1371.6,0.0,2,3989,7
20,0105,5,3,2.7361999988555907,2001-05-12,1.2226000130176544,2004-03-15,2003-06-01,Manual Premix Spot Patch (hand spreading and compacting with roller),288,2001,106.7,False,True,True,1371.6,0.0,3,5777,9
20,0106,2,1,0.9231000065803528,1996-04-23,1.1709999918937684,1998-08-21,1998-06-05,"Crack Sealing, Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate)",77,1996,182.9,False,True,True,622.4,0.0,1,1879,4
20,0110,2,1,0.8489000082015992,1998-08-21,0.8357000052928925,1999-03-21,1998-09-01,Crack Sealing,201,1998,170.2,False,True,True,1292.9,0.0,1,3199,6
20,0111,2,1,0.8766999959945678,1998-08-21,0.8661000013351441,1999-03-21,1998-09-01,Crack Sealing,201,1998,106.7,False,True,True,561.3000000000001,0.0,1,3199,6
20,0112,2,1,0.8769000053405762,1998-08-21,0.8612999975681305,1999-03-21,1998-09-01,Crack Sealing,201,1998,119.4,False,True,True,675.6,0.0,1,3199,6
20,1005,2,1,2.8332000494003298,1994-05-15,2.9636999607086185,1995-03-01,1994-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",273,1994,330.2,False,False,False,330.2,0.0,1,3299,23
20,1005,3,2,3.448199987411499,2000-02-13,1.1769000053405765,2001-05-09,2000-11-02,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",188,2000,330.2,False,False,False,330.2,-2.6,2,4135,29
20,1006,2,1,1.6280999779701233,1998-04-21,0.9528999984264374,1999-03-23,1998-10-21,"AC Shoulder Restoration, Asphalt Concrete Overlay",153,1998,299.7,False,False,False,299.7,45.7,1,3956,28
20,1009,3,2,0.808899998664856,2000-03-17,0.9546999931335448,2001-05-11,2000-06-29,Slurry Seal Coat,316,2000,307.3,False,False,False,307.3,12.7,2,3626,15
20,1010,2,1,1.3064000010490415,1994-05-13,1.4063999772071838,1995-02-18,1994-06-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",262,1994,223.6,False,False,False,223.6,0.0,1,3971,14
20,1010,3,2,1.4063999772071838,1995-02-18,1.5217000007629395,1996-04-22,1995-06-01,Manual Premix Spot Patch (hand spreading and compacting with roller),326,1995,223.6,False,False,False,223.6,0.0,2,4477,15
20,6026,2,1,1.0221000015735626,1991-04-03,0.7747999966144562,1993-03-11,1992-04-13,Asphalt Concrete Overlay,332,1991,383.5,False,False,False,383.5,25.4,1,4377,29
20,A310,2,1,2.2169000148773192,1990-05-01,1.1200999975204469,1991-03-31,1990-10-30,Asphalt Concrete Overlay,152,1990,348.0,False,False,False,348.0,30.5,1,2938,19
20,A320,2,1,3.5526999950408937,1990-05-01,3.346199989318848,1991-03-31,1990-07-12,Slurry Seal Coat,262,1990,342.9,False,False,False,342.9,2.5,1,2938,19
20,A330,2,1,2.906399965286255,1990-05-01,2.787599992752076,1991-03-31,1990-07-13,Crack Sealing,261,1990,335.3,False,False,False,335.3,0.0,1,2938,19
20,A350,2,1,2.840000033378601,1990-05-01,2.8158000469207765,1991-03-31,1990-07-12,Aggregate Seal Coat,262,1990,342.9,False,False,False,342.9,5.1,1,2938,19
20,B310,2,1,2.386800026893616,1990-05-02,0.9923000037670135,1991-04-04,1990-11-05,Asphalt Concrete Overlay,150,1990,256.5,False,False,False,256.5,38.1,1,2602,10
20,B310,3,2,0.9923000037670135,1991-04-04,1.1097999930381774,1992-04-18,1992-02-07,"Patch Pot Holes - Hand Spread, Compacted with Truck",71,1991,294.6,False,False,False,294.6,0.0,2,2935,11
20,B320,2,1,1.3817999958992004,1990-05-02,1.4199000000953674,1991-04-04,1990-07-14,Slurry Seal Coat,264,1990,223.6,False,False,False,223.6,5.1,1,2602,10
20,B320,3,2,1.4199000000953674,1991-04-04,2.1069000244140623,1992-04-18,1992-02-07,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",71,1991,228.7,False,False,False,228.7,0.0,2,2935,11
20,B320,4,3,2.1069000244140623,1992-04-18,2.097299993038177,1993-03-12,1992-06-01,Strip Patching (using spreader and distributor to apply hot liquid asphalt and aggregate),284,1992,228.7,False,False,False,228.7,0.0,3,3325,12
20,B330,2,1,1.3794000148773191,1990-05-02,1.301799976825714,1991-04-04,1990-07-14,Crack Sealing,264,1990,223.6,False,False,False,223.6,0.0,1,2602,10
20,B330,3,2,1.208199977874756,1994-05-13,1.42810001373291,1995-02-18,1994-07-01,Crack Sealing,232,1994,223.6,False,False,False,223.6,0.0,2,3971,14
20,B350,2,1,1.0491999983787537,1990-05-02,1.0537999868392944,1991-04-04,1990-07-14,Aggregate Seal Coat,264,1990,231.2,False,False,False,231.2,7.6,1,2602,10
21,1014,3,2,2.0171000123023988,1994-03-18,2.2300999999046325,1995-06-01,1994-06-01,Manual Premix Spot Patch (hand spreading and compacting with roller),365,1994,284.5,False,False,True,436.9,0.0,2,2610,9
21,1014,4,3,2.3501000046730045,1998-04-03,2.6696000337600707,1999-02-03,1998-10-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",125,1998,284.5,False,False,True,436.9,0.0,3,3844,13
21,1034,2,1,1.117299997806549,1993-02-05,0.6389999926090241,1994-04-07,1993-08-20,Mill Off AC and Overlay with AC ,230,1993,370.8,False,False,False,370.8,0.0,1,3109,20
21,A310,2,1,1.2298999905586243,1990-04-28,1.2511000037193298,1990-12-16,1990-11-07,"Crack Sealing, Asphalt Concrete Overlay",39,1990,165.2,False,False,False,398.9,20.3,1,281,5
21,A320,2,1,1.0515000104904173,1990-04-28,1.2407000064849854,1990-12-16,1990-08-14,Slurry Seal Coat,124,1990,165.1,False,False,False,398.8,2.5,1,281,5
21,A330,2,1,2.173900008201599,1990-04-28,2.242500030994415,1990-12-16,1990-08-14,Crack Sealing,124,1990,170.3,False,False,False,404.0,0.0,1,281,5
21,A350,2,1,0.949800008535385,1990-04-28,1.1001000106334686,1990-12-16,1990-08-14,Aggregate Seal Coat,124,1990,162.6,False,False,False,396.3,5.1,1,281,5
21,B310,2,1,1.6787000060081485,1990-04-29,1.4197999954223632,1990-12-16,1990-09-28,Asphalt Concrete Overlay,79,1990,370.8,False,False,False,370.8,25.4,1,2277,17
21,B320,2,1,1.1531999826431274,1990-04-29,1.253600001335144,1990-12-16,1990-08-15,Slurry Seal Coat,123,1990,294.6,False,False,False,294.6,5.1,1,2277,17
21,B330,2,1,1.0254999935626985,1990-04-29,0.9743000090122222,1990-12-16,1990-08-15,Crack Sealing,123,1990,370.8,False,False,False,370.8,0.0,1,2277,17
21,B350,2,1,1.2835999965667724,1990-04-29,1.2974000096321106,1990-12-16,1990-08-15,Aggregate Seal Coat,123,1990,284.4,False,False,False,284.4,7.6,1,2277,17
23,0501,2,1,1.3148000240325928,2001-08-23,1.6633000135421752,2002-08-27,2002-08-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",26,2001,215.9,False,False,False,556.3,0.0,1,13962,29
23,0501,3,2,1.6633000135421752,2002-08-27,1.5874999880790712,2003-09-19,2003-08-01,Crack Sealing,49,2002,215.9,False,False,False,556.3,0.0,2,14587,30
23,0502,2,1,1.0240000009536745,1995-04-21,0.7730999946594239,1995-08-15,1995-06-16,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",60,1995,228.6,False,False,False,558.8,91.4,1,10300,23
23,0502,3,2,0.6351999998092652,2002-08-27,0.6120000064373017,2003-09-19,2003-08-01,Crack Sealing,49,2002,320.0,False,False,False,650.2,0.0,2,14587,30
23,0503,2,1,1.2128000020980836,1995-04-21,0.9445000052452088,1995-08-15,1995-06-16,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",60,1995,233.6,False,False,False,574.0,139.7,1,10300,23
23,0503,3,2,0.8130999982357026,2002-08-27,0.7964999914169311,2003-09-19,2003-08-01,Crack Sealing,49,2002,373.3,False,False,False,713.7,0.0,2,14587,30
23,0504,3,2,0.8263000130653382,2002-08-27,0.8069999992847443,2003-09-19,2003-08-01,Crack Sealing,49,2002,363.2,False,False,False,703.6,0.0,2,14587,30
23,0505,3,2,0.666899996995926,2002-08-27,0.6318999826908112,2003-09-19,2003-08-01,Crack Sealing,49,2002,282.0,False,False,False,622.4,0.0,2,14587,30
23,0506,3,2,0.7848999977111817,2002-08-27,0.791899996995926,2003-09-19,2003-08-01,Crack Sealing,49,2002,292.1,False,False,False,627.4,0.0,2,14587,30
23,0507,2,1,1.433600014448166,1995-04-21,0.8532999932765961,1995-08-15,1995-06-16,"AC Shoulder Restoration, Mill Off AC and Overlay with AC ",60,1995,213.4,False,False,False,553.8,154.9,1,10300,23
23,0507,3,2,0.9212999999523164,2002-08-27,0.8990999937057496,2003-09-19,2003-08-01,Crack Sealing,49,2002,368.3,False,False,False,708.7,-0.0,2,14587,30
23,0508,3,2,0.722000002861023,2002-08-27,0.6952999949455261,2003-09-19,2003-08-01,Crack Sealing,49,2002,370.9,False,False,False,716.3,0.0,2,14587,30
23,0509,3,2,0.9268000066280364,2002-08-27,0.8815000116825105,2003-09-19,2003-08-01,Crack Sealing,49,2002,271.7,False,False,False,612.1,0.0,2,14587,30
23,0559,3,2,0.7341000080108642,2002-08-27,0.6698000013828278,2003-09-19,2003-08-01,Crack Sealing,49,2002,302.2,False,False,False,642.6,0.0,2,14587,30
23,1009,2,1,0.9465999901294708,1993-05-13,0.7693000078201293,1993-09-20,1993-08-22,"AC Shoulder Restoration, Asphalt Concrete Overlay",29,1993,144.8,False,False,False,922.0,68.6,1,8022,23
23,1026,2,1,1.3569000124931336,1996-05-08,0.9133000016212464,1996-11-15,1996-09-15,"AC Shoulder Restoration, Asphalt Concrete Overlay",61,1996,175.3,False,False,False,622.3,53.3,1,4734,23
23,1028,2,1,1.544599997997284,1991-08-16,1.4998999953269958,1992-09-26,1992-05-12,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",137,1991,180.3,False,False,False,642.6,0.0,1,6100,19
23,1028,3,2,1.4143999993801115,1994-06-16,1.0628000020980837,1994-10-22,1994-09-06,Asphalt Concrete Overlay,46,1994,180.3,False,False,False,642.6,83.8,2,6855,22
24,0501,2,1,1.172000002861023,1992-01-24,1.303000020980835,1992-06-11,1992-05-05,"Crack Sealing, Machine Premix Patch (placing premix with paver roller)",37,1992,116.8,False,True,True,523.2,0.0,1,12657,21
24,0501,3,2,1.4177999973297115,1995-12-06,1.44819997549057,1996-12-10,1996-06-01,Machine Premix Patch (placing premix with paver roller),192,1995,116.8,False,True,True,523.2,0.0,2,14523,24
24,0501,4,3,1.5199000239372251,1997-12-18,1.5379000067710875,1998-08-19,1998-06-01,Machine Premix Patch (placing premix with paver roller),79,1997,116.8,False,True,True,523.2,0.0,3,15852,26
24,0502,2,1,1.6998000025749205,1992-01-24,1.38510000705719,1992-06-11,1992-03-31,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Hot-Mix Recycled Asphalt Concrete Overlay",72,1992,104.1,False,True,True,579.2,55.9,1,12657,21
24,0502,3,2,1.4953999876976014,1993-06-25,1.0466000199317933,1996-12-10,1996-09-29,Mill Off AC and Overlay with AC ,72,1993,160.0,False,True,True,635.1,-2.6,2,13319,22
24,0502,4,3,1.4697999954223633,2006-06-15,1.908399987220764,2009-04-08,2009-04-01,Machine Premix Patch (placing premix with paver roller),7,2006,157.4,False,True,True,632.5,0.0,3,22907,35
24,0503,2,1,1.989200007915497,1992-01-24,1.029599988460541,1992-06-11,1992-03-31,"AC Shoulder Restoration, Hot-Mix Recycled Asphalt Concrete Overlay",72,1992,109.2,False,True,True,584.3,132.1,1,12657,21
24,0503,3,2,1.204199981689453,1995-12-06,1.0935999989509582,1996-12-10,1996-09-30,Mill Off AC and Overlay with AC ,71,1995,241.3,False,True,True,716.4,-2.5,2,14523,24
24,0504,2,1,2.018999993801117,1991-08-08,0.9060000121593476,1992-06-11,1992-03-31,"AC Shoulder Restoration, Asphalt Concrete Overlay, Machine Premix Patch (placing premix with paver roller)",72,1991,116.9,False,True,True,528.3,144.8,1,12015,20
24,0504,3,2,1.1437000036239624,1995-12-06,1.4537000060081482,1996-12-10,1996-10-01,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",70,1995,261.7,False,True,True,673.1,0.0,2,14523,24
24,0505,2,1,1.6912000060081482,1992-01-24,1.0048999965190888,1992-06-11,1992-03-31,"AC Shoulder Restoration, Asphalt Concrete Overlay, Machine Premix Patch (placing premix with paver roller)",72,1992,116.8,False,True,True,586.8,53.3,1,12657,21
24,0505,3,2,1.1897000312805175,1995-12-06,1.3203999876976011,1996-12-10,1996-09-29,"Full Depth Patch of AC Pavement (removing damaged material, repairing supporting material, and repairing)",72,1995,170.1,False,True,True,640.1,0.0,2,14523,24
24,0505,4,3,2.396400010585785,2006-06-15,1.6291999816894531,2009-04-08,2009-04-01,Machine Premix Patch (placing premix with paver roller),7,2006,170.1,False,True,True,640.1,0.0,3,22907,35
24,0506,2,1,1.4268999934196471,1992-01-24,0.7414999902248383,1992-06-11,1992-03-31,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Off AC and Overlay with AC ",72,1992,122.0,False,True,True,538.5,32.9,1,12657,21
24,0507,2,1,1.4074000239372255,1991-08-08,0.8784000039100647,1992-06-11,1992-03-31,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Off AC and Overlay with AC ",72,1991,114.3,False,True,True,525.7,139.8,1,12015,20
24,0508,2,1,1.468999993801117,1991-08-08,0.7906999945640564,1992-06-11,1992-03-31,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",72,1991,111.8,False,True,True,551.2,142.2,1,12015,20
24,0508,3,2,0.8097000122070312,1994-06-25,0.8262000143527984,1996-12-10,1996-10-02,Mill Off AC and Overlay with AC ,69,1994,254.0,False,True,True,693.4,12.7,2,13803,23
24,0509,2,1,1.3555999994277954,1991-08-08,1.0318000078201297,1992-06-11,1992-03-31,"AC Shoulder Restoration, Machine Premix Patch (placing premix with paver roller), Mill Existing Pavement and Overlay with Hot-Mix Recycled AC",72,1991,121.9,False,True,True,563.9,55.9,1,12015,20
24,0509,4,2,1.2669999837875363,2000-12-05,1.2558000087738037,2002-10-08,2002-08-01,"Patch Pot Holes - Hand Spread, Compacted with Truck",68,2000,177.8,False,True,True,619.8,0.0,2,18080,29
